area_sqft,bhk,bathrooms,age,parking,lift,location_rating,floor,furnished,latitude,longitude,price_lakhs
1794,3,1,34,1,1,4,1,1,22.80046326523601,88.19352965800861,216.56
2205,3,1,32,0,0,2,15,1,26.855576873803752,75.80763277857146,191.0
1747,3,2,26,0,1,1,1,2,20.98413601784985,73.12923552011834,169.57
870,1,1,20,1,1,2,12,1,13.07796686889785,77.78470967216201,163.7
3046,2,2,2,1,0,1,16,2,13.062647385449552,77.7333227267716,378.18
1651,2,2,15,1,1,2,19,2,21.259693948463546,72.87990950059313,170.93
1526,5,1,22,1,0,5,5,2,26.79929701639614,75.91736897033543,235.67
2937,3,3,4,1,1,1,4,2,18.934270461468966,72.72118681067154,605.64
475,3,3,34,1,1,2,11,0,19.157819486099985,73.02632876779955,354.36
1410,3,3,13,0,0,4,4,2,26.977214077520212,75.66899387214261,186.62
3568,2,2,17,1,0,3,2,0,22.887142944133164,72.61450450119328,251.2
3051,3,1,29,1,1,5,10,0,13.26962827327588,77.55070282561724,456.53
1378,4,3,29,1,0,1,16,0,23.018829187772234,72.75257885886069,196.06
1333,3,2,30,1,0,5,0,2,17.66840422595741,78.55202977188988,257.81
3588,3,2,8,0,0,2,6,1,26.820481784898572,75.87074432399926,260.27
3523,1,1,4,1,0,4,3,2,22.7875275891859,88.13425335055986,254.22
3440,2,1,33,1,0,4,18,2,13.05915957543991,77.8154985492985,429.57
879,4,4,13,1,0,3,9,2,22.872731435329072,72.80505568531272,206.33
3217,4,4,30,0,1,3,19,0,19.177280359420042,72.98747216242353,724.72
1647,1,1,17,1,0,4,15,1,18.797071968585136,74.01454610924458,223.05
306,3,3,15,0,0,4,11,2,26.827278714294412,75.91707881758238,140.16
325,4,4,1,1,1,5,11,2,23.11446795022608,72.56219749416367,194.27
2377,3,1,6,0,1,1,4,1,13.12195045324303,77.56928775694486,369.03
3019,2,1,10,0,1,4,13,1,17.333400409730835,78.38729174113155,283.65
3197,3,3,21,1,1,5,15,1,21.351374184788817,73.11460127402015,274.28
1361,4,2,8,1,1,4,17,2,22.44200411452401,88.2831310909825,249.37
1855,2,2,12,0,0,5,11,2,23.06510782119234,72.62899726526899,200.36
3469,1,1,9,1,0,4,1,1,17.202523924775992,78.65245347437212,290.46
3607,2,2,30,1,1,5,7,0,23.256559092894967,72.32947633035057,269.61
2758,2,2,31,1,0,3,7,0,18.544751177656327,74.07712329714218,306.55
1239,3,3,26,1,0,5,5,2,22.28665206158636,88.4108590053403,209.44
1665,2,2,18,1,1,2,19,2,28.956519571849892,76.99750073755386,318.67
1202,3,2,26,0,0,4,17,0,18.980527628184344,72.58913887702306,438.69
3029,4,4,4,0,1,1,15,1,27.16151962784676,76.0501817898409,246.07
3397,3,3,32,1,0,3,2,0,27.073317173215422,75.53455970660991,228.74
1340,1,1,16,0,0,2,7,2,12.880935221076921,77.75046554800312,209.97
2269,3,3,34,1,1,3,0,2,27.018667507292143,76.02790645428051,197.51
1996,2,2,24,1,1,5,1,1,12.871251595362232,80.03017818015672,278.9
1127,2,2,2,0,1,4,15,2,28.433921305383986,77.34230638618249,300.63
3634,4,2,20,1,1,1,19,1,22.68434304860268,88.28542130836883,321.98
3403,3,1,20,1,0,3,16,1,13.298679466782339,80.53327295852785,370.98
419,4,1,23,1,1,2,16,2,17.296998861891534,78.2297106545531,204.46
1666,3,3,9,0,0,4,9,2,22.62225685252679,88.28260032865032,227.62
359,2,1,2,1,0,4,7,1,18.707227143130936,74.10974944613193,182.49
1382,1,1,2,1,1,2,13,1,17.239508401080364,78.73818613587142,166.99
2682,2,2,28,1,1,4,0,0,22.74922990447357,88.30430225622544,227.39
3603,1,1,11,1,1,4,18,2,28.953102215876413,77.36196410027465,458.87
2335,3,2,7,1,1,5,11,0,18.433886899088698,74.1438861043336,346.27
2366,2,2,5,1,0,2,12,0,22.74812481938393,72.57442710987408,193.04
3796,2,2,30,1,0,4,9,2,21.115681069005575,72.90137629587485,258.99
3978,2,1,10,1,1,1,4,2,28.676122264059433,77.07543922476806,487.03
2953,3,2,10,1,0,2,11,1,13.055863032608379,77.64515253574291,412.64
1917,4,1,3,1,0,3,2,1,22.385477602095424,88.62543956534671,237.98
1918,2,2,30,1,0,3,14,1,18.706353116333016,73.57768072388922,244.0
1936,2,2,21,1,1,3,10,2,17.57063199902342,78.26953855486752,239.3
2792,3,2,9,0,1,5,10,0,17.15734141017307,78.53733622823596,322.08
516,2,1,29,1,1,1,10,2,18.725416764739812,73.83873485072495,159.15
1593,3,3,4,1,1,3,14,0,20.9870634834037,72.71941275035003,197.84
448,4,3,34,1,0,4,8,0,13.072618657023883,77.68277858294324,297.63
2773,5,3,13,1,1,1,17,1,13.114913745923094,77.76839543060406,514.86
1472,2,1,27,1,1,3,19,0,17.666293883074303,78.77039155348253,210.27
480,2,2,5,1,1,1,14,0,18.519510114673054,73.63127485372458,177.53
431,3,1,25,0,1,4,1,1,12.807504265769992,80.42769731983657,217.12
3589,5,5,6,1,1,4,8,2,28.524390009286606,76.89709359390937,645.33
688,2,2,13,1,0,5,18,2,22.520867341908183,88.19078735093314,158.03
3430,1,1,11,1,0,5,16,1,17.470333005486268,78.24944756252485,296.68
2666,2,2,14,1,1,5,9,0,17.625104412539613,78.24027116541647,281.97
757,4,2,25,1,1,5,10,1,18.4308770754596,73.96066008344928,289.17
3422,2,2,8,1,1,3,12,1,21.197029037810687,72.93407873794564,238.56
946,3,3,5,1,0,2,13,0,27.207522841943284,75.79156622996511,150.1
435,3,2,27,1,0,2,9,0,17.230286819843553,78.70874184696558,162.24
844,1,1,3,1,0,4,15,0,27.160400022205565,76.02788654888202,127.38
2243,2,2,20,1,0,2,8,0,21.35418644179786,72.61214519898219,180.63
2114,5,4,29,1,0,5,14,2,18.700202432689437,73.87236770705718,410.77
1466,3,2,11,1,0,2,19,2,17.14896785178673,78.32490339747922,224.76
772,3,3,32,1,0,3,12,1,21.015024576346413,72.78278880643344,158.63
1725,1,1,33,0,1,1,5,2,22.76075954226911,72.62270593706704,123.88
2856,1,1,12,1,1,4,15,0,17.68059284835163,78.2006924380089,242.78
1404,3,3,10,1,1,1,13,2,22.706989355525756,88.58571786233104,193.71
530,1,1,22,1,1,4,9,0,18.776123321688793,73.66469156438298,146.54
3622,2,2,4,1,1,4,16,2,18.569473199493636,74.02308726143592,372.68
2190,2,2,22,0,1,2,13,0,22.311157042237596,88.40080285838842,170.55
2464,2,2,21,1,1,5,12,0,13.270866161082466,80.17748676622028,309.16
632,3,1,19,1,0,4,4,0,20.9849895353792,72.89246673985647,146.99
1034,4,4,12,0,0,1,1,0,17.131832374803246,78.39376887563867,213.22
3664,3,1,17,1,1,5,9,2,12.717512271476952,77.41517448463141,508.36
2389,2,1,22,1,1,2,11,1,21.34067642791854,72.60071350435157,198.3
2058,2,2,4,1,1,1,11,1,19.211162721896613,72.72835123054432,430.47
3379,4,4,26,1,0,5,14,0,23.195729653021267,72.58240532818137,301.45
2899,1,1,7,1,0,5,8,1,22.815867791084294,88.57650377529696,218.39
715,4,4,3,1,0,5,18,2,18.79035386545144,73.6875602241883,298.99
1906,2,1,12,1,1,3,2,0,18.708751080140686,73.72065747366376,255.33
2402,3,1,19,0,1,2,11,1,23.29383817375655,72.31950020028522,229.22
3634,4,3,30,1,0,5,6,0,12.800874958933601,77.39827977370004,549.95
3552,3,1,4,1,1,2,11,2,12.947296858451956,80.36942974960398,377.91
3961,3,1,3,0,1,2,4,2,22.50113849258552,88.4913488450215,300.76
3638,3,1,33,0,0,1,9,1,22.837813269514054,88.07318166072157,273.99
2271,3,2,32,1,1,1,1,0,27.186212965879665,76.03529381727716,179.61
1616,4,4,16,0,1,2,13,2,13.265813829714881,77.77885375184263,367.78
661,3,3,12,1,1,5,11,2,28.609410900981196,76.87583011589976,322.09
3978,3,3,26,0,1,4,8,2,17.56345615822991,78.48381108928994,375.66
2201,3,2,14,1,0,1,3,1,17.468012150491578,78.41550152810969,247.89
1928,4,1,25,1,1,1,19,0,12.868109171102127,77.53203146993046,377.09
401,3,1,28,1,0,5,10,1,13.238178393980151,77.59444676492151,283.16
2185,3,3,22,0,0,2,12,1,22.86134012934345,72.40853759670722,216.36
2183,5,5,28,0,1,4,13,0,13.031103580944375,77.61056739881502,463.05
3905,3,1,11,1,1,5,14,2,28.530883065819737,76.97342677149923,585.17
1536,4,4,33,0,1,5,5,1,12.955068317347576,77.46156718273909,401.79
687,2,2,23,1,1,4,8,0,21.360081213793737,72.65645052176694,133.31
2163,3,1,22,1,0,5,4,1,21.04641144271625,72.62585990622816,222.82
1213,2,1,12,1,0,5,9,0,18.910042774781736,72.84094626634733,417.14
1472,1,1,34,1,0,5,7,2,22.405800108623087,88.62652749597397,144.0
2846,3,1,24,0,1,1,10,1,17.494590720800197,78.29107318006128,280.31
3273,3,3,32,1,1,4,12,1,18.825143203542652,72.80447917057091,677.09
1242,2,2,26,1,0,1,15,0,13.237106877677991,80.44851448936117,178.26
3469,2,2,34,1,1,1,17,1,13.234810035953561,77.69009745008182,412.14
2864,2,1,31,1,1,3,19,1,13.380718829751418,80.12350930927198,312.14
1801,2,2,6,1,1,5,13,2,12.980045266665403,77.68086514036871,342.21
373,2,2,7,1,1,2,1,1,21.36035528660833,72.76354560024043,105.64
3752,2,1,5,1,1,4,18,2,19.313234996048063,72.57896867740618,686.53
2307,1,1,18,1,1,5,6,1,18.75790071278437,73.55644928552891,257.35
3724,4,3,15,0,1,3,3,2,23.132469751810476,72.51519482460598,301.74
803,4,1,24,1,1,4,17,1,13.127978554983148,77.79659654346563,341.36
3913,3,1,2,1,1,3,1,1,21.12507013934708,73.01361510680181,281.67
703,2,2,5,1,1,3,16,1,28.670953361609282,77.18152155119257,255.12
3871,3,3,24,1,0,5,15,0,26.71061506481933,75.9666374454009,286.56
985,4,2,34,1,1,2,5,1,22.416997686224747,88.18704118338495,187.46
1570,4,1,2,1,0,5,2,1,21.09986250010654,72.5920061378586,236.41
952,3,3,16,1,1,3,17,0,18.885416010182375,72.86154117869116,423.41
901,2,2,29,1,0,2,12,2,26.678417357417413,75.96532999965791,115.31
446,3,3,33,0,0,3,5,2,22.79518855352557,88.44829849996142,146.28
3396,5,2,8,1,0,5,1,2,17.573600032324183,78.75074948294147,412.48
1498,2,2,29,0,0,1,14,1,22.38191424057208,88.31173293151673,162.55
3166,1,1,12,0,1,5,0,0,26.68277570680853,76.05683259442635,200.52
2038,1,1,12,0,0,2,14,2,12.927293425055815,77.65302523297697,265.03
2087,3,2,30,1,1,2,3,0,13.114985827378959,80.3782828333541,271.72
3063,2,2,8,1,1,4,0,1,18.403998877188997,74.09138293062104,351.62
1731,3,3,4,1,1,4,5,1,13.232890648365004,80.37539629810276,290.07
1610,2,1,29,1,0,5,18,2,28.582120710619662,77.38753171281192,359.95
3487,3,3,33,1,0,2,6,1,18.694579239321218,74.04520974395625,362.0
2578,1,1,32,1,0,2,17,1,13.185377769695444,77.59301090651113,296.23
2152,3,3,8,1,1,3,12,2,26.638017980100937,75.96854314317703,200.83
917,3,1,8,1,0,2,9,0,22.94693484593299,72.80869492692487,161.31
2649,2,2,31,0,0,5,15,0,22.886319483565938,72.37269325647375,221.54
3587,3,3,14,1,0,4,2,0,21.24033311550048,73.04234088985388,266.65
1795,1,1,1,1,1,5,2,0,12.784004282450207,80.1041435621461,219.05
2757,3,1,5,0,1,3,11,1,21.36592559364343,72.73435631601413,233.35
2811,3,1,17,0,1,2,19,1,19.304459006964862,72.59794816876193,584.52
2927,2,2,2,0,1,1,4,0,13.018332137161217,80.46349542590363,292.2
1178,4,3,30,1,0,5,4,2,22.75522262023634,88.36155142222412,239.58
1939,2,2,15,0,1,4,2,2,18.421800832212803,73.71919578575614,274.79
1293,2,2,25,1,1,4,19,1,21.288166175503825,72.53813184530843,165.95
3905,5,1,16,1,1,1,9,0,19.0110364106908,73.1210146033103,835.11
3845,3,2,31,1,1,4,5,0,17.393566094725244,78.64687314759861,358.59
939,2,1,2,1,1,1,9,0,26.904625880514324,75.77489944163509,119.68
1867,4,4,8,1,1,1,2,0,21.468684526590266,73.0548749338214,216.7
1818,4,3,25,0,1,4,1,2,18.819934637290373,74.08785968574817,349.41
575,1,1,20,1,1,4,7,2,22.731098362530563,72.81226373575898,117.47
1530,5,5,21,0,1,3,4,0,28.909218019291234,76.9774871850248,452.11
2894,4,4,30,1,1,3,3,1,22.975069913175666,72.81773332146521,268.44
2898,1,1,17,1,1,5,19,1,18.299344074646395,73.92056811561993,309.46
1080,3,3,22,1,1,4,18,2,13.223622472964156,80.50326621530176,260.85
2906,3,3,15,1,1,4,16,0,18.98188133210838,72.88591197307667,639.14
2946,1,1,9,1,0,4,19,2,22.311493810762887,88.50768130922228,232.78
655,4,3,14,0,1,1,4,0,13.202091345844789,77.64676068208752,275.19
1790,2,2,17,1,1,5,8,2,28.770424477397842,77.07712619872495,360.59
3543,3,3,1,1,1,5,14,2,23.010857914676947,72.32066146460839,308.71
3466,2,2,12,1,0,2,1,1,17.500899682693166,78.3212095161436,296.85
1147,4,4,12,1,1,2,1,1,18.387872551692823,73.76094198170065,276.87
1167,2,2,24,0,0,5,18,1,22.76521952810542,88.17946226030027,173.92
3511,2,2,34,1,0,4,5,0,23.035925819660907,72.28615682831793,242.02
2555,2,2,25,1,1,5,0,2,12.866557361933008,79.99625243657717,307.9
2222,2,2,3,0,0,2,8,0,22.98659830167592,72.85841774474518,180.4
584,2,2,16,1,1,3,8,2,18.5409317619742,73.80535508246354,180.68
2585,3,3,1,1,1,2,3,1,23.110447669272403,72.44240634308886,230.65
1200,2,2,29,1,0,3,6,1,26.97968170895588,75.90130443948769,133.51
1648,4,3,30,1,0,4,6,1,12.79876886309925,77.46615496516269,393.19
3383,2,2,2,1,1,4,4,1,18.69743056087966,73.75984446094243,372.3
2740,1,1,5,1,1,3,13,1,12.926142314367416,80.42547275572761,265.97
1214,2,1,20,0,0,4,7,2,12.911622152610814,77.42602395431277,269.6
3466,3,3,12,1,1,3,2,1,28.81815321564727,77.08487380452848,514.94
2771,2,1,14,0,1,1,16,0,18.88756063668936,72.69070118519582,485.11
446,3,3,24,0,1,4,16,2,18.254068443553784,73.99485316841685,237.47
2454,3,1,23,1,1,3,8,1,17.33913744963155,78.36344269550382,285.56
3592,1,1,12,1,1,4,11,0,21.079399935351553,72.87017213300882,219.75
2495,2,2,16,1,0,2,17,2,18.882100407254725,73.06007201489243,500.42
1286,2,2,21,0,0,1,2,1,21.213516123558147,72.99014227732066,132.68
3588,3,3,30,1,0,4,2,1,22.855221741309137,72.73065527516681,277.26
2846,2,2,19,1,1,3,7,0,22.763594641894848,72.34842269269652,219.85
2872,2,2,12,1,1,4,4,2,12.876502364610177,77.69023781821963,382.56
3488,2,2,28,1,1,1,18,1,12.709478351889592,77.86489086050604,403.69
2128,2,2,29,1,1,2,10,2,17.28434331953797,78.53415788180773,235.21
3590,1,1,27,1,0,1,8,0,17.487159206828274,78.46886500590321,249.68
2513,2,2,24,0,0,1,3,0,13.181223491877462,80.04097933402443,252.05
3311,2,2,6,1,1,4,6,1,13.2071906508171,80.12500671990227,345.21
2390,4,4,12,0,0,5,8,1,28.580989430353394,76.83437067936447,524.06
1440,2,1,26,1,1,5,16,0,12.900632610872822,80.5147172523041,243.58
427,3,3,15,1,1,3,9,0,28.476246545829873,76.82203434249739,259.96
1091,3,1,22,1,0,1,15,2,12.719644946578658,77.48950806823444,264.24
1423,2,2,33,0,1,1,15,0,21.32397790543052,72.8553592236334,128.68
682,3,3,22,1,0,4,8,2,13.185909146217831,80.09797215076935,223.19
1482,3,3,4,1,0,5,1,1,23.255791179427998,72.65169758783277,209.29
3358,5,4,6,1,0,2,5,2,17.34055546761485,78.66768322497926,404.43
2594,2,1,5,1,1,3,12,1,19.251318940505776,72.8459874119459,517.94
3846,3,1,14,1,1,5,11,0,22.921569036841436,72.69741571442,307.34
2560,5,3,34,0,1,1,6,2,18.838714562938588,73.01474265811424,655.94
1840,2,1,18,1,0,2,7,1,27.191724999766542,75.56877334290215,158.43
947,2,2,6,0,0,4,14,0,28.804495888664086,76.83063319022015,268.72
3789,3,2,23,1,0,1,17,2,23.008842831243015,72.36954543038615,271.97
3709,2,2,18,0,1,5,11,1,22.79963563877388,72.76180291214254,271.42
2611,2,1,30,0,1,1,19,2,22.69271788174165,88.44753937736374,213.88
1245,4,3,33,0,0,5,5,1,28.600772958287756,76.96702957315544,407.57
1009,2,1,12,0,1,2,9,1,26.91351434881629,76.04106168720736,127.58
2443,2,1,6,1,1,5,17,1,21.150435476732287,73.08765130261348,224.0
2527,3,3,16,0,0,4,15,1,18.747683911029725,74.01215518251811,349.58
2736,3,1,24,0,1,2,9,1,13.305733286543036,80.187869040733,309.11
2231,1,1,13,1,0,4,16,1,22.729888026098482,88.33682595594877,186.2
2471,2,2,22,1,1,3,19,1,21.240983990586184,72.92976165884568,200.61
3406,3,3,3,1,1,2,15,0,22.554699601470265,88.1670238928958,272.26
2575,2,2,11,1,1,5,19,0,28.824219051645244,76.84710074880522,439.72
451,3,3,3,1,0,5,9,1,26.9053951893867,75.96145009963924,152.83
3378,2,1,17,0,1,1,6,0,26.994700522209243,75.95919767125999,207.99
3170,3,1,15,1,0,5,15,2,27.106584145291524,75.652222434473,267.53
1398,2,2,9,0,1,3,8,1,12.920167717791053,77.47652682635282,275.64
2994,3,3,2,1,1,4,1,1,23.02120057494081,72.34900973746012,268.86
3080,2,2,20,0,0,1,9,2,18.448570103641117,73.61345921606389,294.93
3807,3,2,11,1,0,1,10,1,22.98298308675255,72.3740802788872,276.38
1472,1,1,7,0,0,2,11,0,13.067223325635915,77.42966714638055,216.91
1719,2,2,22,1,1,4,18,1,22.555541945835042,88.19104866113014,195.34
842,2,2,24,1,1,3,8,2,22.372679560297893,88.2200903309603,149.04
3836,3,3,22,1,1,5,16,2,28.771605034071133,77.19022885483203,599.98
1211,2,2,17,1,0,3,2,2,28.7838827995939,77.14161627833941,300.67
2248,2,2,1,1,0,1,13,0,21.17395362427416,72.99935789573641,172.11
1671,5,4,1,0,1,5,18,2,22.370608675749608,88.06350946577302,292.29
2595,2,1,34,1,1,3,5,0,19.168480444984002,72.68628638468509,514.47
2434,2,2,33,0,1,4,8,2,18.8591888250593,72.79205101312179,529.74
2067,3,2,26,0,1,5,1,2,22.8222217366324,72.74078757705716,226.14
509,3,3,25,1,1,5,16,0,18.59243440721452,73.90484369411394,239.24
2942,4,4,5,1,0,4,14,1,12.858608805616978,80.32274604670069,393.72
1008,4,4,8,0,1,5,8,1,19.15462912611721,73.04445475225816,507.42
3233,3,2,13,1,1,3,9,2,26.63985283126805,75.9897400305166,248.85
2586,2,1,9,0,1,2,13,0,28.618170941708453,77.2715374941756,368.93
2161,3,3,17,0,0,4,10,2,26.743834467097734,75.85677103614162,216.34
2659,2,2,3,1,1,2,16,0,28.715750080894086,77.06804761771873,387.66
1368,1,1,33,1,0,4,5,1,26.76841492889187,75.76478440712486,119.3
2835,2,2,5,1,1,1,8,0,13.054112656061106,77.70122210890348,345.03
1815,2,2,29,1,0,4,18,2,28.900626714488045,77.32089855962279,376.45
2354,3,1,18,0,1,2,14,0,17.247970231628983,78.36445101835811,261.76
3986,2,1,33,1,0,5,18,0,27.0638576747804,75.84049816742946,258.48
2290,3,1,17,0,1,3,17,0,28.777866412552836,76.84824921581641,409.47
3234,4,1,15,1,0,1,2,2,28.723706312147186,77.29720887581708,524.25
3071,4,4,19,0,0,5,3,0,13.026938917562546,77.71387636527488,512.16
2827,5,1,12,1,0,1,13,1,28.98592551926132,77.14032540890146,550.8
1905,1,1,4,0,1,2,2,1,12.980178154989302,80.25789210884446,199.12
3619,1,1,8,1,1,1,17,2,21.319901734030644,73.08549335196483,219.24
1120,2,1,7,1,1,5,15,1,22.896223469342473,72.6306500221314,175.68
1311,3,1,34,1,1,2,15,2,22.79266842144725,72.38834084905439,180.68
2921,2,1,11,1,0,3,10,0,22.851055680381048,72.593725502641,228.67
3079,1,1,20,1,1,3,11,1,22.316536269521073,88.51212271761075,223.25
323,2,2,3,1,0,4,18,1,13.111650275490371,80.15202155451723,186.51
2378,3,2,25,0,1,1,16,0,19.007557722158758,72.95190474640702,495.87
3775,3,3,15,1,0,5,5,2,28.741689371890676,76.885740090385,591.05
2009,3,3,24,0,0,3,18,1,21.306739763518358,73.07043875506837,205.28
2856,1,1,12,1,1,2,9,0,22.33862322275391,88.36289016244505,200.52
3866,1,1,32,0,1,1,15,1,22.81834448918844,72.47237381380667,224.94
2985,2,2,32,1,0,2,15,0,13.04579122934585,77.78984518298617,360.2
2865,3,1,21,0,1,5,16,2,27.030759388647986,75.8870931231738,248.95
585,1,1,26,0,0,4,19,0,18.567802261118523,73.79342772197481,150.82
1337,2,1,7,1,1,3,11,2,21.33428199874849,72.84520597368247,169.41
2731,3,3,3,1,0,4,1,1,21.439954982584684,72.7016365991477,241.21
2087,4,1,29,1,0,2,7,1,26.74256695123837,75.6190000904285,207.78
3638,2,2,6,1,0,3,13,0,18.40201497161335,74.08047831978362,355.52
593,1,1,24,0,1,1,16,2,13.378541342570351,80.24208514883907,121.02
948,2,2,33,0,0,4,6,2,13.270391716297047,77.33078229304067,245.67
1806,2,2,12,1,1,5,7,1,12.692090912122646,77.69630950622637,331.91
542,2,2,2,1,1,1,9,1,22.320224002734477,88.20491208536393,112.26
2137,2,1,12,1,0,1,2,2,18.96343837032032,72.59251623012315,445.26
3516,5,3,33,1,0,3,13,2,22.741412067892675,88.34020000644237,352.73
3515,1,1,25,1,0,3,10,2,17.519596440488414,78.35400062527798,278.89
1495,3,3,30,1,0,5,14,1,21.442328657658916,72.81050318335156,198.47
1407,2,2,28,1,0,4,19,1,12.815368542092672,77.8663075780431,294.81
1831,5,5,6,1,0,5,13,1,18.332807959464404,73.84822657968198,396.78
1219,2,2,4,1,1,2,11,2,13.045277433650632,80.30095554265091,214.99
1499,3,1,24,1,0,3,1,0,17.65950837859297,78.62353938494257,231.54
3408,3,2,23,1,1,4,14,0,26.656921177653604,75.71966729170434,256.18
2538,2,2,14,1,1,3,0,0,21.28334781061929,72.90374393568563,187.08
3695,4,1,16,1,0,2,9,1,19.321358897727983,73.02665513678267,737.41
3376,3,3,7,0,1,4,12,1,28.906540719648515,77.24674673421518,530.73
2571,3,3,34,0,1,5,14,1,23.302229785815292,72.36807172834163,250.56
914,2,2,17,1,1,2,12,1,20.895701808768177,73.00739665000191,137.18
2742,2,1,17,1,1,2,9,2,18.580692971854138,74.14617164719785,308.52
2396,2,2,33,1,1,5,14,1,21.28527118974118,72.58754769466361,205.85
1302,5,3,29,1,1,4,12,2,12.887993011557091,80.36116265473156,341.86
2442,2,1,31,1,1,1,6,2,12.75122953835005,77.87903631538576,322.3
2579,2,1,19,0,0,5,0,0,28.55147593639274,76.89529739784221,410.43
775,3,2,19,0,0,4,19,1,13.371809230252294,80.52608201986386,230.15
612,2,1,5,1,1,5,6,1,12.986286252138406,80.52385666753021,205.79
2668,2,2,33,0,1,1,17,0,22.658937246180965,88.14364367613267,203.85
833,2,2,22,0,1,1,18,0,13.08634504659232,77.68066151769676,208.74
2997,3,3,12,1,1,1,0,2,18.55146385651258,73.90401013123228,344.64
3404,3,3,26,1,1,1,6,1,17.317557716741145,78.4090029034341,313.89
1632,2,2,8,1,1,5,12,1,23.28104415890464,72.80284603090402,203.71
3155,1,1,5,1,0,2,8,1,23.310479277636006,72.68599610373786,203.3
1477,3,3,20,0,0,1,13,2,18.69987000081209,73.65790186280725,258.14
606,3,2,5,1,0,4,13,2,19.298994693681138,73.05181896600983,368.2
1514,3,3,30,1,1,4,10,1,13.207081358473955,80.19263738192465,288.14
1543,2,1,30,0,1,5,14,2,17.397850186865206,78.24165223995271,227.39
3103,2,2,24,1,0,3,11,1,22.947916959791062,72.72613812626533,227.14
1406,2,2,24,1,1,5,14,2,17.119857992394117,78.22290831383613,223.36
2500,2,2,32,0,1,4,11,0,17.227339337906148,78.57264837067562,253.95
3573,2,2,11,1,1,5,10,0,22.65343365102612,88.29157305743419,278.9
2990,2,2,3,1,0,1,17,2,26.822257364620736,75.50470723869695,209.26
922,4,1,9,0,1,2,9,2,22.374789452299677,88.49506667132492,198.27
558,4,3,4,0,1,1,17,2,23.213428237255957,72.68704582377724,171.18
3774,2,2,25,1,1,5,1,2,20.910971590235853,72.69917511667968,269.95
3398,1,1,29,0,0,2,12,2,21.290101668893797,72.54899970765905,202.04
1198,4,2,9,0,1,4,10,1,18.838506843504806,72.65836997112581,542.08
2686,4,4,29,0,0,4,0,1,28.789116467257813,77.04889092568193,498.42
